"NAME","THING_ID","ID"
"PM2.5@THI.ZG.020_LOC.ZG.OUT.080","THI.ZG.020_LOC.ZG.OUT.080","3620"
"PM1@THI.ZG.020_LOC.ZG.OUT.080","THI.ZG.020_LOC.ZG.OUT.080","3621"
"CO@THI.ZG.020_LOC.ZG.OUT.080","THI.ZG.020_LOC.ZG.OUT.080","3622"
"CO2@THI.ZG.020_LOC.ZG.OUT.080","THI.ZG.020_LOC.ZG.OUT.080","3623"
"O3@THI.ZG.020_LOC.ZG.OUT.080","THI.ZG.020_LOC.ZG.OUT.080","3624"
"NO2@THI.ZG.020_LOC.ZG.OUT.080","THI.ZG.020_LOC.ZG.OUT.080","3625"
"T@THI.ZG.020_LOC.ZG.OUT.080","THI.ZG.020_LOC.ZG.OUT.080","3626"
"RH@THI.ZG.020_LOC.ZG.OUT.080","THI.ZG.020_LOC.ZG.OUT.080","3627"
"P@THI.ZG.020_LOC.ZG.OUT.080","THI.ZG.020_LOC.ZG.OUT.080","3628"
"noise@THI.ZG.020_LOC.ZG.OUT.080","THI.ZG.020_LOC.ZG.OUT.080","3629"
"NO@THI.ZG.020_LOC.ZG.OUT.080","THI.ZG.020_LOC.ZG.OUT.080","3630"
"CO2@THI.FE.025","THI.FE.025","322"
"SO2@THI.ZG.020_LOC.ZG.OUT.080","THI.ZG.020_LOC.ZG.OUT.080","3631"
"PM10@THI.ZG.020_LOC.ZG.OUT.083","THI.ZG.020_LOC.ZG.OUT.083","3632"
"PM2.5@THI.ZG.020_LOC.ZG.OUT.083","THI.ZG.020_LOC.ZG.OUT.083","3633"
"PM1@THI.ZG.020_LOC.ZG.OUT.083","THI.ZG.020_LOC.ZG.OUT.083","3634"
"CO@THI.ZG.020_LOC.ZG.OUT.083","THI.ZG.020_LOC.ZG.OUT.083","3635"
"CO2@THI.ZG.020_LOC.ZG.OUT.083","THI.ZG.020_LOC.ZG.OUT.083","3636"
"O3@THI.ZG.020_LOC.ZG.OUT.083","THI.ZG.020_LOC.ZG.OUT.083","3637"
"NO2@THI.ZG.020_LOC.ZG.OUT.083","THI.ZG.020_LOC.ZG.OUT.083","3638"
"T@THI.ZG.020_LOC.ZG.OUT.083","THI.ZG.020_LOC.ZG.OUT.083","3639"
"RH@THI.ZG.020_LOC.ZG.OUT.083","THI.ZG.020_LOC.ZG.OUT.083","3640"
"T@THI.FE.008","THI.FE.008","156"
"P@THI.ZG.020_LOC.ZG.OUT.083","THI.ZG.020_LOC.ZG.OUT.083","3641"
"noise@THI.ZG.020_LOC.ZG.OUT.083","THI.ZG.020_LOC.ZG.OUT.083","3642"
"NO@THI.ZG.020_LOC.ZG.OUT.083","THI.ZG.020_LOC.ZG.OUT.083","3643"
"SO2@THI.ZG.020_LOC.ZG.OUT.083","THI.ZG.020_LOC.ZG.OUT.083","3644"
"PM10@THI.ZG.020_LOC.ZG.OUT.086","THI.ZG.020_LOC.ZG.OUT.086","3645"
"PM2.5@THI.ZG.020_LOC.ZG.OUT.086","THI.ZG.020_LOC.ZG.OUT.086","3646"
"PM1@THI.ZG.020_LOC.ZG.OUT.086","THI.ZG.020_LOC.ZG.OUT.086","3647"
"CO@THI.ZG.020_LOC.ZG.OUT.086","THI.ZG.020_LOC.ZG.OUT.086","3648"
"CO2@THI.ZG.020_LOC.ZG.OUT.086","THI.ZG.020_LOC.ZG.OUT.086","3649"
"O3@THI.ZG.020_LOC.ZG.OUT.086","THI.ZG.020_LOC.ZG.OUT.086","3650"
"NO2@THI.ZG.020_LOC.ZG.OUT.086","THI.ZG.020_LOC.ZG.OUT.086","3651"
"T@THI.ZG.020_LOC.ZG.OUT.086","THI.ZG.020_LOC.ZG.OUT.086","3652"
"RH@THI.ZG.020_LOC.ZG.OUT.086","THI.ZG.020_LOC.ZG.OUT.086","3653"
"P@THI.ZG.020_LOC.ZG.OUT.086","THI.ZG.020_LOC.ZG.OUT.086","3654"
"noise@THI.ZG.020_LOC.ZG.OUT.086","THI.ZG.020_LOC.ZG.OUT.086","3655"
"NO@THI.ZG.020_LOC.ZG.OUT.086","THI.ZG.020_LOC.ZG.OUT.086","3656"
"SO2@THI.ZG.020_LOC.ZG.OUT.086","THI.ZG.020_LOC.ZG.OUT.086","3657"
"PM10@THI.ZG.019_LOC.ZG.OUT.092","THI.ZG.019_LOC.ZG.OUT.092","3658"
"PM2.5@THI.ZG.019_LOC.ZG.OUT.092","THI.ZG.019_LOC.ZG.OUT.092","3659"
"PM1@THI.ZG.019_LOC.ZG.OUT.092","THI.ZG.019_LOC.ZG.OUT.092","3660"
"CO@THI.ZG.019_LOC.ZG.OUT.092","THI.ZG.019_LOC.ZG.OUT.092","3661"
"CO2@THI.ZG.019_LOC.ZG.OUT.092","THI.ZG.019_LOC.ZG.OUT.092","3662"
"O3@THI.ZG.019_LOC.ZG.OUT.092","THI.ZG.019_LOC.ZG.OUT.092","3663"
"NO2@THI.ZG.019_LOC.ZG.OUT.092","THI.ZG.019_LOC.ZG.OUT.092","3664"
"T@THI.ZG.019_LOC.ZG.OUT.092","THI.ZG.019_LOC.ZG.OUT.092","3665"
"RH@THI.ZG.019_LOC.ZG.OUT.092","THI.ZG.019_LOC.ZG.OUT.092","3666"
"P@THI.ZG.019_LOC.ZG.OUT.092","THI.ZG.019_LOC.ZG.OUT.092","3667"
"noise@THI.ZG.019_LOC.ZG.OUT.092","THI.ZG.019_LOC.ZG.OUT.092","3668"
"NO@THI.ZG.019_LOC.ZG.OUT.092","THI.ZG.019_LOC.ZG.OUT.092","3669"
"SO2@THI.ZG.019_LOC.ZG.OUT.092","THI.ZG.019_LOC.ZG.OUT.092","3670"
"PM10@THI.ZG.019_LOC.ZG.OUT.095","THI.ZG.019_LOC.ZG.OUT.095","3671"
"PM2.5@THI.ZG.019_LOC.ZG.OUT.095","THI.ZG.019_LOC.ZG.OUT.095","3672"
"PM1@THI.ZG.019_LOC.ZG.OUT.095","THI.ZG.019_LOC.ZG.OUT.095","3673"
"CO@THI.ZG.019_LOC.ZG.OUT.095","THI.ZG.019_LOC.ZG.OUT.095","3674"
"CO2@THI.ZG.019_LOC.ZG.OUT.095","THI.ZG.019_LOC.ZG.OUT.095","3675"
"O3@THI.ZG.019_LOC.ZG.OUT.095","THI.ZG.019_LOC.ZG.OUT.095","3676"
"NO2@THI.ZG.019_LOC.ZG.OUT.095","THI.ZG.019_LOC.ZG.OUT.095","3677"
"T@THI.ZG.019_LOC.ZG.OUT.095","THI.ZG.019_LOC.ZG.OUT.095","3678"
"RH@THI.ZG.019_LOC.ZG.OUT.095","THI.ZG.019_LOC.ZG.OUT.095","3679"
"P@THI.ZG.019_LOC.ZG.OUT.095","THI.ZG.019_LOC.ZG.OUT.095","3680"
"noise@THI.ZG.019_LOC.ZG.OUT.095","THI.ZG.019_LOC.ZG.OUT.095","3681"
"NO@THI.ZG.019_LOC.ZG.OUT.095","THI.ZG.019_LOC.ZG.OUT.095","3682"
"SO2@THI.ZG.019_LOC.ZG.OUT.095","THI.ZG.019_LOC.ZG.OUT.095","3683"
"PM10@THI.ZG.020_LOC.ZG.OUT.101","THI.ZG.020_LOC.ZG.OUT.101","3684"
"PM2.5@THI.ZG.020_LOC.ZG.OUT.101","THI.ZG.020_LOC.ZG.OUT.101","3685"
"PM1@THI.ZG.020_LOC.ZG.OUT.101","THI.ZG.020_LOC.ZG.OUT.101","3686"
"CO@THI.ZG.020_LOC.ZG.OUT.101","THI.ZG.020_LOC.ZG.OUT.101","3687"
"CO2@THI.ZG.020_LOC.ZG.OUT.101","THI.ZG.020_LOC.ZG.OUT.101","3688"
"O3@THI.ZG.020_LOC.ZG.OUT.101","THI.ZG.020_LOC.ZG.OUT.101","3689"
"NO2@THI.ZG.020_LOC.ZG.OUT.101","THI.ZG.020_LOC.ZG.OUT.101","3690"
"T@THI.ZG.020_LOC.ZG.OUT.101","THI.ZG.020_LOC.ZG.OUT.101","3691"
"RH@THI.ZG.020_LOC.ZG.OUT.101","THI.ZG.020_LOC.ZG.OUT.101","3692"
"P@THI.ZG.020_LOC.ZG.OUT.101","THI.ZG.020_LOC.ZG.OUT.101","3693"
"noise@THI.ZG.020_LOC.ZG.OUT.101","THI.ZG.020_LOC.ZG.OUT.101","3694"
"NO@THI.ZG.020_LOC.ZG.OUT.101","THI.ZG.020_LOC.ZG.OUT.101","3695"
"SO2@THI.ZG.020_LOC.ZG.OUT.101","THI.ZG.020_LOC.ZG.OUT.101","3696"
"PM10@THI.ZG.020_LOC.ZG.OUT.104","THI.ZG.020_LOC.ZG.OUT.104","3697"
"PM2.5@THI.ZG.020_LOC.ZG.OUT.104","THI.ZG.020_LOC.ZG.OUT.104","3698"
"PM1@THI.ZG.020_LOC.ZG.OUT.104","THI.ZG.020_LOC.ZG.OUT.104","3699"
"CO@THI.ZG.020_LOC.ZG.OUT.104","THI.ZG.020_LOC.ZG.OUT.104","3700"
"CO2@THI.ZG.020_LOC.ZG.OUT.104","THI.ZG.020_LOC.ZG.OUT.104","3701"
"PM10@THI.FE.015","THI.FE.015","219"
"O3@THI.ZG.020_LOC.ZG.OUT.104","THI.ZG.020_LOC.ZG.OUT.104","3702"
"NO2@THI.ZG.020_LOC.ZG.OUT.104","THI.ZG.020_LOC.ZG.OUT.104","3703"
"T@THI.ZG.020_LOC.ZG.OUT.104","THI.ZG.020_LOC.ZG.OUT.104","3704"
"RH@THI.ZG.020_LOC.ZG.OUT.104","THI.ZG.020_LOC.ZG.OUT.104","3705"
"P@THI.ZG.020_LOC.ZG.OUT.104","THI.ZG.020_LOC.ZG.OUT.104","3706"
"noise@THI.ZG.020_LOC.ZG.OUT.104","THI.ZG.020_LOC.ZG.OUT.104","3707"
"NO@THI.ZG.020_LOC.ZG.OUT.104","THI.ZG.020_LOC.ZG.OUT.104","3708"
"SO2@THI.ZG.020_LOC.ZG.OUT.104","THI.ZG.020_LOC.ZG.OUT.104","3709"
"PM10@THI.ZG.019_LOC.ZG.OUT.107","THI.ZG.019_LOC.ZG.OUT.107","3710"
"PM2.5@THI.ZG.019_LOC.ZG.OUT.107","THI.ZG.019_LOC.ZG.OUT.107","3711"
"PM1@THI.ZG.019_LOC.ZG.OUT.107","THI.ZG.019_LOC.ZG.OUT.107","3712"
"CO@THI.ZG.019_LOC.ZG.OUT.107","THI.ZG.019_LOC.ZG.OUT.107","3713"
"CO2@THI.ZG.019_LOC.ZG.OUT.107","THI.ZG.019_LOC.ZG.OUT.107","3714"
"O3@THI.ZG.019_LOC.ZG.OUT.107","THI.ZG.019_LOC.ZG.OUT.107","3715"
"NO2@THI.ZG.019_LOC.ZG.OUT.107","THI.ZG.019_LOC.ZG.OUT.107","3716"
"T@THI.ZG.019_LOC.ZG.OUT.107","THI.ZG.019_LOC.ZG.OUT.107","3717"
"RH@THI.ZG.019_LOC.ZG.OUT.107","THI.ZG.019_LOC.ZG.OUT.107","3718"
"P@THI.ZG.019_LOC.ZG.OUT.107","THI.ZG.019_LOC.ZG.OUT.107","3719"
"noise@THI.ZG.019_LOC.ZG.OUT.107","THI.ZG.019_LOC.ZG.OUT.107","3720"
"NO@THI.ZG.019_LOC.ZG.OUT.107","THI.ZG.019_LOC.ZG.OUT.107","3721"
"SO2@THI.ZG.019_LOC.ZG.OUT.107","THI.ZG.019_LOC.ZG.OUT.107","3722"
"PM10@THI.ZG.020_LOC.ZG.OUT.113","THI.ZG.020_LOC.ZG.OUT.113","3723"
"PM2.5@THI.ZG.020_LOC.ZG.OUT.113","THI.ZG.020_LOC.ZG.OUT.113","3724"
"P@THI.FE.003","THI.FE.003","108"
"PM1@THI.ZG.020_LOC.ZG.OUT.113","THI.ZG.020_LOC.ZG.OUT.113","3725"
"CO@THI.ZG.020_LOC.ZG.OUT.113","THI.ZG.020_LOC.ZG.OUT.113","3726"
"CO2@THI.ZG.020_LOC.ZG.OUT.113","THI.ZG.020_LOC.ZG.OUT.113","3727"
"O3@THI.ZG.020_LOC.ZG.OUT.113","THI.ZG.020_LOC.ZG.OUT.113","3728"
"NO2@THI.ZG.020_LOC.ZG.OUT.113","THI.ZG.020_LOC.ZG.OUT.113","3729"
"T@THI.ZG.020_LOC.ZG.OUT.113","THI.ZG.020_LOC.ZG.OUT.113","3730"
"RH@THI.ZG.020_LOC.ZG.OUT.113","THI.ZG.020_LOC.ZG.OUT.113","3731"
"P@THI.ZG.020_LOC.ZG.OUT.113","THI.ZG.020_LOC.ZG.OUT.113","3732"
"noise@THI.ZG.020_LOC.ZG.OUT.113","THI.ZG.020_LOC.ZG.OUT.113","3733"
"NO@THI.ZG.020_LOC.ZG.OUT.113","THI.ZG.020_LOC.ZG.OUT.113","3734"
"SO2@THI.ZG.020_LOC.ZG.OUT.113","THI.ZG.020_LOC.ZG.OUT.113","3735"
"PM10@THI.ZG.019_LOC.ZG.OUT.116","THI.ZG.019_LOC.ZG.OUT.116","3736"
"PM2.5@THI.ZG.019_LOC.ZG.OUT.116","THI.ZG.019_LOC.ZG.OUT.116","3737"
"PM1@THI.ZG.019_LOC.ZG.OUT.116","THI.ZG.019_LOC.ZG.OUT.116","3738"
"CO@THI.ZG.019_LOC.ZG.OUT.116","THI.ZG.019_LOC.ZG.OUT.116","3739"
"CO2@THI.ZG.019_LOC.ZG.OUT.116","THI.ZG.019_LOC.ZG.OUT.116","3740"
"O3@THI.ZG.019_LOC.ZG.OUT.116","THI.ZG.019_LOC.ZG.OUT.116","3741"
"NO2@THI.ZG.019_LOC.ZG.OUT.116","THI.ZG.019_LOC.ZG.OUT.116","3742"
"T@THI.ZG.019_LOC.ZG.OUT.116","THI.ZG.019_LOC.ZG.OUT.116","3743"
"RH@THI.ZG.019_LOC.ZG.OUT.116","THI.ZG.019_LOC.ZG.OUT.116","3744"
"P@THI.ZG.019_LOC.ZG.OUT.116","THI.ZG.019_LOC.ZG.OUT.116","3745"
"noise@THI.ZG.019_LOC.ZG.OUT.116","THI.ZG.019_LOC.ZG.OUT.116","3746"
"NO@THI.ZG.019_LOC.ZG.OUT.116","THI.ZG.019_LOC.ZG.OUT.116","3747"
"SO2@THI.ZG.019_LOC.ZG.OUT.116","THI.ZG.019_LOC.ZG.OUT.116","3748"
"PM10@THI.ZG.020_LOC.ZG.OUT.119","THI.ZG.020_LOC.ZG.OUT.119","3749"
"PM2.5@THI.ZG.020_LOC.ZG.OUT.119","THI.ZG.020_LOC.ZG.OUT.119","3750"
"PM1@THI.ZG.020_LOC.ZG.OUT.119","THI.ZG.020_LOC.ZG.OUT.119","3751"
"CO@THI.ZG.020_LOC.ZG.OUT.119","THI.ZG.020_LOC.ZG.OUT.119","3752"
"CO2@THI.ZG.020_LOC.ZG.OUT.119","THI.ZG.020_LOC.ZG.OUT.119","3753"
"O3@THI.ZG.020_LOC.ZG.OUT.119","THI.ZG.020_LOC.ZG.OUT.119","3754"
"NO2@THI.ZG.020_LOC.ZG.OUT.119","THI.ZG.020_LOC.ZG.OUT.119","3755"
"T@THI.ZG.020_LOC.ZG.OUT.119","THI.ZG.020_LOC.ZG.OUT.119","3756"
"RH@THI.ZG.020_LOC.ZG.OUT.119","THI.ZG.020_LOC.ZG.OUT.119","3757"
"P@THI.ZG.020_LOC.ZG.OUT.119","THI.ZG.020_LOC.ZG.OUT.119","3758"
"noise@THI.ZG.020_LOC.ZG.OUT.119","THI.ZG.020_LOC.ZG.OUT.119","3759"
"NO@THI.ZG.020_LOC.ZG.OUT.119","THI.ZG.020_LOC.ZG.OUT.119","3760"
"SO2@THI.ZG.020_LOC.ZG.OUT.119","THI.ZG.020_LOC.ZG.OUT.119","3761"
"PM10@THI.ZG.021_LOC.ZG.OUT.122","THI.ZG.021_LOC.ZG.OUT.122","3762"
"PM2.5@THI.ZG.021_LOC.ZG.OUT.122","THI.ZG.021_LOC.ZG.OUT.122","3763"
"PM1@THI.ZG.021_LOC.ZG.OUT.122","THI.ZG.021_LOC.ZG.OUT.122","3764"
"CO@THI.ZG.021_LOC.ZG.OUT.122","THI.ZG.021_LOC.ZG.OUT.122","3765"
"CO2@THI.ZG.021_LOC.ZG.OUT.122","THI.ZG.021_LOC.ZG.OUT.122","3766"
"O3@THI.ZG.021_LOC.ZG.OUT.122","THI.ZG.021_LOC.ZG.OUT.122","3767"
"NO2@THI.ZG.021_LOC.ZG.OUT.122","THI.ZG.021_LOC.ZG.OUT.122","3768"
"T@THI.ZG.021_LOC.ZG.OUT.122","THI.ZG.021_LOC.ZG.OUT.122","3769"
"RH@THI.ZG.021_LOC.ZG.OUT.122","THI.ZG.021_LOC.ZG.OUT.122","3770"
"P@THI.ZG.021_LOC.ZG.OUT.122","THI.ZG.021_LOC.ZG.OUT.122","3771"
"noise@THI.ZG.021_LOC.ZG.OUT.122","THI.ZG.021_LOC.ZG.OUT.122","3772"
"NO@THI.ZG.021_LOC.ZG.OUT.122","THI.ZG.021_LOC.ZG.OUT.122","3773"
"SO2@THI.ZG.021_LOC.ZG.OUT.122","THI.ZG.021_LOC.ZG.OUT.122","3774"
"PM10@THI.FE.023","THI.FE.023","299"
"PM10@THI.ZG.021_LOC.ZG.OUT.125","THI.ZG.021_LOC.ZG.OUT.125","3775"
"PM2.5@THI.ZG.021_LOC.ZG.OUT.125","THI.ZG.021_LOC.ZG.OUT.125","3776"
"PM1@THI.ZG.021_LOC.ZG.OUT.125","THI.ZG.021_LOC.ZG.OUT.125","3777"
"CO@THI.ZG.021_LOC.ZG.OUT.125","THI.ZG.021_LOC.ZG.OUT.125","3778"
"CO2@THI.ZG.021_LOC.ZG.OUT.125","THI.ZG.021_LOC.ZG.OUT.125","3779"
"O3@THI.ZG.021_LOC.ZG.OUT.125","THI.ZG.021_LOC.ZG.OUT.125","3780"
"NO2@THI.ZG.021_LOC.ZG.OUT.125","THI.ZG.021_LOC.ZG.OUT.125","3781"
"T@THI.ZG.021_LOC.ZG.OUT.125","THI.ZG.021_LOC.ZG.OUT.125","3782"
"RH@THI.ZG.021_LOC.ZG.OUT.125","THI.ZG.021_LOC.ZG.OUT.125","3783"
"P@THI.ZG.021_LOC.ZG.OUT.125","THI.ZG.021_LOC.ZG.OUT.125","3784"
"noise@THI.ZG.021_LOC.ZG.OUT.125","THI.ZG.021_LOC.ZG.OUT.125","3785"
"NO@THI.ZG.021_LOC.ZG.OUT.125","THI.ZG.021_LOC.ZG.OUT.125","3786"
"SO2@THI.ZG.021_LOC.ZG.OUT.125","THI.ZG.021_LOC.ZG.OUT.125","3787"
"PM10@THI.ZG.021_LOC.ZG.OUT.128","THI.ZG.021_LOC.ZG.OUT.128","3788"
"PM2.5@THI.ZG.021_LOC.ZG.OUT.128","THI.ZG.021_LOC.ZG.OUT.128","3789"
"PM1@THI.ZG.021_LOC.ZG.OUT.128","THI.ZG.021_LOC.ZG.OUT.128","3790"
"CO@THI.ZG.021_LOC.ZG.OUT.128","THI.ZG.021_LOC.ZG.OUT.128","3791"
"CO2@THI.ZG.021_LOC.ZG.OUT.128","THI.ZG.021_LOC.ZG.OUT.128","3792"
"O3@THI.ZG.021_LOC.ZG.OUT.128","THI.ZG.021_LOC.ZG.OUT.128","3793"
"NO2@THI.ZG.021_LOC.ZG.OUT.128","THI.ZG.021_LOC.ZG.OUT.128","3794"
"T@THI.ZG.021_LOC.ZG.OUT.128","THI.ZG.021_LOC.ZG.OUT.128","3795"
"RH@THI.ZG.021_LOC.ZG.OUT.128","THI.ZG.021_LOC.ZG.OUT.128","3796"
"P@THI.ZG.021_LOC.ZG.OUT.128","THI.ZG.021_LOC.ZG.OUT.128","3797"
"noise@THI.ZG.021_LOC.ZG.OUT.128","THI.ZG.021_LOC.ZG.OUT.128","3798"
"NO@THI.ZG.021_LOC.ZG.OUT.128","THI.ZG.021_LOC.ZG.OUT.128","3799"
"SO2@THI.ZG.021_LOC.ZG.OUT.128","THI.ZG.021_LOC.ZG.OUT.128","3800"
"PM10@THI.ZG.021_LOC.ZG.OUT.131","THI.ZG.021_LOC.ZG.OUT.131","3801"
"PM2.5@THI.ZG.021_LOC.ZG.OUT.131","THI.ZG.021_LOC.ZG.OUT.131","3802"
"PM1@THI.ZG.021_LOC.ZG.OUT.131","THI.ZG.021_LOC.ZG.OUT.131","3803"
"CO@THI.ZG.021_LOC.ZG.OUT.131","THI.ZG.021_LOC.ZG.OUT.131","3804"
"CO2@THI.ZG.021_LOC.ZG.OUT.131","THI.ZG.021_LOC.ZG.OUT.131","3805"
"O3@THI.ZG.021_LOC.ZG.OUT.131","THI.ZG.021_LOC.ZG.OUT.131","3806"
"NO2@THI.ZG.021_LOC.ZG.OUT.131","THI.ZG.021_LOC.ZG.OUT.131","3807"
"T@THI.ZG.021_LOC.ZG.OUT.131","THI.ZG.021_LOC.ZG.OUT.131","3808"
"CO@THI.FE.035","THI.FE.035","421"
"RH@THI.ZG.021_LOC.ZG.OUT.131","THI.ZG.021_LOC.ZG.OUT.131","3809"
"P@THI.ZG.021_LOC.ZG.OUT.131","THI.ZG.021_LOC.ZG.OUT.131","3810"
"noise@THI.ZG.021_LOC.ZG.OUT.131","THI.ZG.021_LOC.ZG.OUT.131","3811"
"NO@THI.ZG.021_LOC.ZG.OUT.131","THI.ZG.021_LOC.ZG.OUT.131","3812"
"SO2@THI.ZG.021_LOC.ZG.OUT.131","THI.ZG.021_LOC.ZG.OUT.131","3813"
"PM10@THI.ZG.021_LOC.ZG.OUT.137","THI.ZG.021_LOC.ZG.OUT.137","3814"
"PM2.5@THI.ZG.021_LOC.ZG.OUT.137","THI.ZG.021_LOC.ZG.OUT.137","3815"
"PM1@THI.ZG.021_LOC.ZG.OUT.137","THI.ZG.021_LOC.ZG.OUT.137","3816"
"CO@THI.ZG.021_LOC.ZG.OUT.137","THI.ZG.021_LOC.ZG.OUT.137","3817"
"CO2@THI.ZG.021_LOC.ZG.OUT.137","THI.ZG.021_LOC.ZG.OUT.137","3818"
"O3@THI.ZG.021_LOC.ZG.OUT.137","THI.ZG.021_LOC.ZG.OUT.137","3819"
"NO2@THI.ZG.021_LOC.ZG.OUT.137","THI.ZG.021_LOC.ZG.OUT.137","3820"
"T@THI.ZG.021_LOC.ZG.OUT.137","THI.ZG.021_LOC.ZG.OUT.137","3821"
"RH@THI.ZG.021_LOC.ZG.OUT.137","THI.ZG.021_LOC.ZG.OUT.137","3822"
"P@THI.ZG.021_LOC.ZG.OUT.137","THI.ZG.021_LOC.ZG.OUT.137","3823"
"noise@THI.ZG.021_LOC.ZG.OUT.137","THI.ZG.021_LOC.ZG.OUT.137","3824"
"NO@THI.ZG.021_LOC.ZG.OUT.137","THI.ZG.021_LOC.ZG.OUT.137","3825"
"SO2@THI.ZG.021_LOC.ZG.OUT.137","THI.ZG.021_LOC.ZG.OUT.137","3826"
"PM10@THI.ZG.020_LOC.ZG.OUT.140","THI.ZG.020_LOC.ZG.OUT.140","3827"
"PM2.5@THI.ZG.020_LOC.ZG.OUT.140","THI.ZG.020_LOC.ZG.OUT.140","3828"
"PM1@THI.ZG.020_LOC.ZG.OUT.140","THI.ZG.020_LOC.ZG.OUT.140","3829"
"CO@THI.ZG.020_LOC.ZG.OUT.140","THI.ZG.020_LOC.ZG.OUT.140","3830"
"CO2@THI.ZG.020_LOC.ZG.OUT.140","THI.ZG.020_LOC.ZG.OUT.140","3831"
"O3@THI.ZG.020_LOC.ZG.OUT.140","THI.ZG.020_LOC.ZG.OUT.140","3832"
"NO2@THI.ZG.020_LOC.ZG.OUT.140","THI.ZG.020_LOC.ZG.OUT.140","3833"
"T@THI.ZG.020_LOC.ZG.OUT.140","THI.ZG.020_LOC.ZG.OUT.140","3834"
"RH@THI.ZG.020_LOC.ZG.OUT.140","THI.ZG.020_LOC.ZG.OUT.140","3835"
"P@THI.ZG.020_LOC.ZG.OUT.140","THI.ZG.020_LOC.ZG.OUT.140","3836"
"noise@THI.ZG.020_LOC.ZG.OUT.140","THI.ZG.020_LOC.ZG.OUT.140","3837"
"NO@THI.ZG.020_LOC.ZG.OUT.140","THI.ZG.020_LOC.ZG.OUT.140","3838"
"SO2@THI.ZG.020_LOC.ZG.OUT.140","THI.ZG.020_LOC.ZG.OUT.140","3839"
"PM10@THI.ZG.021_LOC.ZG.OUT.143","THI.ZG.021_LOC.ZG.OUT.143","3840"
"PM2.5@THI.ZG.021_LOC.ZG.OUT.143","THI.ZG.021_LOC.ZG.OUT.143","3841"
"PM1@THI.ZG.021_LOC.ZG.OUT.143","THI.ZG.021_LOC.ZG.OUT.143","3842"
"CO@THI.ZG.021_LOC.ZG.OUT.143","THI.ZG.021_LOC.ZG.OUT.143","3843"
"CO2@THI.ZG.021_LOC.ZG.OUT.143","THI.ZG.021_LOC.ZG.OUT.143","3844"
"O3@THI.ZG.021_LOC.ZG.OUT.143","THI.ZG.021_LOC.ZG.OUT.143","3845"
"NO2@THI.ZG.021_LOC.ZG.OUT.143","THI.ZG.021_LOC.ZG.OUT.143","3846"
"T@THI.ZG.021_LOC.ZG.OUT.143","THI.ZG.021_LOC.ZG.OUT.143","3847"
"RH@THI.ZG.021_LOC.ZG.OUT.143","THI.ZG.021_LOC.ZG.OUT.143","3848"
"P@THI.ZG.021_LOC.ZG.OUT.143","THI.ZG.021_LOC.ZG.OUT.143","3849"
"noise@THI.ZG.021_LOC.ZG.OUT.143","THI.ZG.021_LOC.ZG.OUT.143","3850"
"NO@THI.ZG.021_LOC.ZG.OUT.143","THI.ZG.021_LOC.ZG.OUT.143","3851"
"SO2@THI.ZG.021_LOC.ZG.OUT.143","THI.ZG.021_LOC.ZG.OUT.143","3852"
"PM10@THI.ZG.021_LOC.ZG.OUT.146","THI.ZG.021_LOC.ZG.OUT.146","3853"
"PM2.5@THI.ZG.021_LOC.ZG.OUT.146","THI.ZG.021_LOC.ZG.OUT.146","3854"
"PM1@THI.ZG.021_LOC.ZG.OUT.146","THI.ZG.021_LOC.ZG.OUT.146","3855"
"CO@THI.ZG.021_LOC.ZG.OUT.146","THI.ZG.021_LOC.ZG.OUT.146","3856"
"CO2@THI.ZG.021_LOC.ZG.OUT.146","THI.ZG.021_LOC.ZG.OUT.146","3857"
"O3@THI.ZG.021_LOC.ZG.OUT.146","THI.ZG.021_LOC.ZG.OUT.146","3858"
"NO2@THI.ZG.021_LOC.ZG.OUT.146","THI.ZG.021_LOC.ZG.OUT.146","3859"
"T@THI.ZG.021_LOC.ZG.OUT.146","THI.ZG.021_LOC.ZG.OUT.146","3860"
"RH@THI.ZG.021_LOC.ZG.OUT.146","THI.ZG.021_LOC.ZG.OUT.146","3861"
"P@THI.ZG.021_LOC.ZG.OUT.146","THI.ZG.021_LOC.ZG.OUT.146","3862"
"noise@THI.ZG.021_LOC.ZG.OUT.146","THI.ZG.021_LOC.ZG.OUT.146","3863"
"NO@THI.ZG.021_LOC.ZG.OUT.146","THI.ZG.021_LOC.ZG.OUT.146","3864"
"SO2@THI.ZG.021_LOC.ZG.OUT.146","THI.ZG.021_LOC.ZG.OUT.146","3865"
"PM10@THI.ZG.019_LOC.ZG.OUT.149","THI.ZG.019_LOC.ZG.OUT.149","3866"
"PM2.5@THI.ZG.019_LOC.ZG.OUT.149","THI.ZG.019_LOC.ZG.OUT.149","3867"
"PM1@THI.ZG.019_LOC.ZG.OUT.149","THI.ZG.019_LOC.ZG.OUT.149","3868"
"CO@THI.ZG.019_LOC.ZG.OUT.149","THI.ZG.019_LOC.ZG.OUT.149","3869"
"CO2@THI.ZG.019_LOC.ZG.OUT.149","THI.ZG.019_LOC.ZG.OUT.149","3870"
"O3@THI.ZG.019_LOC.ZG.OUT.149","THI.ZG.019_LOC.ZG.OUT.149","3871"
"NO2@THI.ZG.019_LOC.ZG.OUT.149","THI.ZG.019_LOC.ZG.OUT.149","3872"
"T@THI.ZG.019_LOC.ZG.OUT.149","THI.ZG.019_LOC.ZG.OUT.149","3873"
